Device : ;PAX1000IR2/M
Serial Number : ;M00773008
Firmware Version : ;1.2.1
Software Version : ;1.4.2002.183
Wavelength [nm] : ;1560
Basic Sample Rate [Hz] : ;60
Operating Mode : ;1 revolution for one measurement

Time[date hh:mm:ss] ; Elapsed Time [hh:mm:ss:ms]; Normalized s 1 ; Normalized s 2 ; Normalized s 3 ; S 0 [mW]; S 1 [mW]; S 2 [mW]; S 3 [mW]; Azimuth[°] ; Ellipticity[°] ; DOP[%] ; DOCP[%] ; DOLP[%] ; Power[mW] ; Pol Power[mW] ; Unpol Power[mW] ; Power[dBm] ; Pol Power[dBm] ; Unpol Power[dBm] ; Power-Split-Ratio ; Phase Difference[°] ; Warning
2025-02-20 14:12:53.27;0.00:44:24:069;0.31;-0.49;0.81;0.1757;0.05952;-0.09226;0.1544;-28.59;27.29;107.84;87.88;62.50;0.1757;0.1894;-0.01377;-7.553;-7.225;-99.990;0.66;120.86;
2025-02-20 14:12:53.53;0.00:44:24:324;0.04;-0.58;0.81;0.1945;0.008607;-0.1147;0.1604;-42.85;27.18;101.51;82.49;59.16;0.1945;0.1974;-0.002936;-7.111;-7.046;-99.990;0.52;125.57;
2025-02-20 14:12:53.78;0.00:44:24:578;0.13;-0.62;0.77;0.1784;0.02425;-0.1207;0.1495;-39.32;25.26;108.54;83.78;69.00;0.1784;0.1937;-0.01524;-7.485;-7.129;-99.990;0.56;128.92;
2025-02-20 14:12:54.04;0.00:44:24:834;0.29;-0.60;0.75;0.1915;0.05272;-0.1093;0.137;-32.12;24.23;95.56;71.53;63.37;0.1915;0.183;0.008499;-7.179;-7.376;-20.706;0.64;128.58;
2025-02-20 14:12:54.29;0.00:44:25:090;0.14;-0.54;0.83;0.1935;0.02607;-0.1029;0.1567;-37.89;27.94;97.77;80.95;54.83;0.1935;0.1892;0.004318;-7.132;-7.230;-23.647;0.57;123.29;
2025-02-20 14:12:54.55;0.00:44:25:344;0.15;-0.52;0.84;0.1773;0.02794;-0.09449;0.1537;-36.76;28.66;102.92;86.64;55.56;0.1773;0.1825;-0.005186;-7.512;-7.387;-99.990;0.58;121.59;
2025-02-20 14:12:54.81;0.00:44:25:601;0.21;-0.57;0.79;0.1824;0.04058;-0.1124;0.1564;-35.08;26.31;107.92;85.75;65.52;0.1824;0.1969;-0.01445;-7.389;-7.058;-99.990;0.60;125.71;
2025-02-20 14:12:55.06;0.00:44:25:857;0.27;-0.58;0.77;0.1745;0.04959;-0.1052;0.1392;-32.38;25.06;103.94;79.76;66.65;0.1745;0.1814;-0.006877;-7.582;-7.414;-99.990;0.64;127.09;
2025-02-20 14:12:55.32;0.00:44:26:112;0.17;-0.49;0.85;0.184;0.03319;-0.09745;0.168;-35.60;29.25;107.09;91.30;55.96;0.184;0.197;-0.01304;-7.353;-7.055;-99.990;0.58;120.12;
2025-02-20 14:12:55.57;0.00:44:26:367;0.09;-0.56;0.82;0.1956;0.01718;-0.1062;0.1549;-40.41;27.61;96.42;79.19;55.00;0.1956;0.1886;0.007003;-7.086;-7.245;-21.547;0.55;124.44;
2025-02-20 14:12:55.82;0.00:44:26:618;0.08;-0.61;0.79;0.1793;0.01643;-0.1184;0.1532;-41.05;26.02;108.37;85.43;66.67;0.1793;0.1943;-0.015;-7.464;-7.115;-99.990;0.54;127.70;
2025-02-20 14:12:56.08;0.00:44:26:872;0.08;-0.64;0.77;0.1949;0.01442;-0.1203;0.1451;-41.58;25.08;96.99;74.47;62.15;0.1949;0.1891;0.00586;-7.102;-7.234;-22.321;0.54;129.64;
2025-02-20 14:12:56.33;0.00:44:27:127;0.31;-0.51;0.80;0.1815;0.06152;-0.1004;0.1564;-29.25;26.52;107.87;86.19;64.87;0.1815;0.1958;-0.01429;-7.411;-7.082;-99.990;0.66;122.69;
2025-02-20 14:12:56.59;0.00:44:27:383;0.12;-0.60;0.79;0.1984;0.02279;-0.1144;0.149;-39.36;25.97;95.37;75.10;58.78;0.1984;0.1892;0.009188;-7.025;-7.231;-20.368;0.56;127.51;
2025-02-20 14:12:56.84;0.00:44:27:638;0.29;-0.55;0.78;0.183;0.05297;-0.09967;0.1399;-31.01;25.55;98.21;76.43;61.68;0.183;0.1797;0.00327;-7.376;-7.454;-24.855;0.65;125.48;
2025-02-20 14:12:57.10;0.00:44:27:893;0.09;-0.63;0.77;0.1949;0.01753;-0.1223;0.148;-40.92;25.07;98.90;75.93;63.38;0.1949;0.1927;0.00214;-7.102;-7.150;-26.695;0.55;129.57;
2025-02-20 14:12:57.35;0.00:44:28:148;0.08;-0.57;0.82;0.1847;0.01442;-0.1033;0.1474;-41.03;27.35;97.79;79.81;56.49;0.1847;0.1806;0.00409;-7.335;-7.433;-23.883;0.54;125.03;
2025-02-20 14:12:57.61;0.00:44:28:403;0.22;-0.49;0.84;0.1758;0.04115;-0.09183;0.1569;-32.93;28.66;105.99;89.21;57.23;0.1758;0.1864;-0.01053;-7.549;-7.296;-99.990;0.61;120.34;
2025-02-20 14:12:57.86;0.00:44:28:658;0.08;-0.56;0.83;0.1817;0.01452;-0.1007;0.1489;-40.90;27.83;99.25;81.95;55.98;0.1817;0.1804;0.001362;-7.406;-7.439;-28.659;0.54;124.06;
2025-02-20 14:12:58.12;0.00:44:28:914;0.04;-0.60;0.80;0.193;0.007112;-0.1185;0.1584;-43.28;26.58;102.52;82.04;61.48;0.193;0.1979;-0.004861;-7.143;-7.035;-99.990;0.52;126.80;
2025-02-20 14:12:58.37;0.00:44:29:170;0.05;-0.56;0.83;0.1827;0.01015;-0.1085;0.1621;-42.33;28.04;106.89;88.70;59.66;0.1827;0.1953;-0.01259;-7.382;-7.093;-99.990;0.53;123.81;
2025-02-20 14:12:58.63;0.00:44:29:426;0.15;-0.54;0.83;0.1871;0.0272;-0.09642;0.1495;-37.12;28.09;96.22;79.94;53.55;0.1871;0.18;0.007071;-7.280;-7.448;-21.505;0.58;122.81;
2025-02-20 14:12:58.89;0.00:44:29:681;0.15;-0.52;0.84;0.1847;0.0269;-0.0936;0.1533;-36.98;28.78;98.32;82.99;52.73;0.1847;0.1816;0.003104;-7.335;-7.409;-25.081;0.57;121.41;
2025-02-20 14:12:59.14;0.00:44:29:938;0.10;-0.60;0.79;0.1769;0.01964;-0.1171;0.1531;-40.24;26.10;109.55;86.57;67.14;0.1769;0.1938;-0.0169;-7.523;-7.127;-99.990;0.55;127.41;
2025-02-20 14:12:59.40;0.00:44:30:193;0.04;-0.62;0.78;0.1973;0.007629;-0.1196;0.1495;-43.17;25.64;97.09;75.75;60.72;0.1973;0.1916;0.005751;-7.048;-7.176;-22.402;0.52;128.66;
2025-02-20 14:12:59.65;0.00:44:30:449;-0.02;-0.66;0.75;0.1888;-0.004874;-0.1322;0.1505;-46.06;24.34;106.15;79.73;70.08;0.1888;0.2004;-0.01161;-7.240;-6.981;-99.990;0.49;131.30;
2025-02-20 14:12:59.91;0.00:44:30:705;0.14;-0.62;0.77;0.1937;0.02511;-0.1153;0.1432;-38.86;25.25;95.81;73.94;60.93;0.1937;0.1856;0.008112;-7.129;-7.315;-20.909;0.57;128.84;
2025-02-20 14:13:00.16;0.00:44:30:960;0.10;-0.58;0.81;0.1778;0.01846;-0.1064;0.1494;-40.08;27.07;103.72;84.05;60.77;0.1778;0.1844;-0.006606;-7.502;-7.343;-99.990;0.55;125.47;
2025-02-20 14:13:00.42;0.00:44:31:216;0.01;-0.55;0.83;0.1925;0.001792;-0.1029;0.1544;-44.50;28.16;96.40;80.21;53.47;0.1925;0.1856;0.00693;-7.155;-7.315;-21.593;0.50;123.68;
2025-02-20 14:13:00.68;0.00:44:31:472;0.19;-0.53;0.83;0.1777;0.03419;-0.09742;0.1519;-35.33;27.90;103.35;85.48;58.10;0.1777;0.1837;-0.005961;-7.503;-7.360;-99.990;0.59;122.67;
2025-02-20 14:13:00.93;0.00:44:31:728;0.08;-0.49;0.87;0.1838;0.01508;-0.09589;0.1686;-40.53;30.04;105.84;91.73;52.80;0.1838;0.1946;-0.01074;-7.356;-7.109;-99.990;0.54;119.62;
2025-02-20 14:13:01.19;0.00:44:31:985;0.04;-0.50;0.86;0.1941;0.008504;-0.09708;0.167;-42.50;29.87;99.62;86.04;50.21;0.1941;0.1933;0.0007349;-7.120;-7.137;-31.338;0.52;120.17;
2025-02-20 14:13:01.44;0.00:44:32:236;0.10;-0.49;0.86;0.1793;0.01958;-0.0943;0.1644;-39.13;29.82;106.27;91.69;53.71;0.1793;0.1905;-0.01124;-7.464;-7.200;-99.990;0.55;119.84;
2025-02-20 14:13:01.70;0.00:44:32:493;0.06;-0.54;0.84;0.193;0.01126;-0.105;0.164;-41.94;28.62;101.09;85.01;54.71;0.193;0.1951;-0.002105;-7.145;-7.098;-99.990;0.53;122.62;
2025-02-20 14:13:01.95;0.00:44:32:748;0.23;-0.53;0.82;0.1734;0.04328;-0.1018;0.1573;-33.48;27.45;110.90;90.73;63.78;0.1734;0.1923;-0.01891;-7.609;-7.160;-99.990;0.61;122.90;
2025-02-20 14:13:02.21;0.00:44:33:005;0.01;-0.53;0.84;0.1954;0.001603;-0.103;0.1626;-44.55;28.83;98.48;83.20;52.68;0.1954;0.1925;0.002968;-7.090;-7.156;-25.276;0.50;122.34;
2025-02-20 14:13:02.47;0.00:44:33:260;0.12;-0.53;0.84;0.1774;0.02103;-0.0964;0.1509;-38.85;28.41;101.68;85.11;55.63;0.1774;0.1803;-0.002974;-7.512;-7.439;-99.990;0.56;122.56;
2025-02-20 14:13:02.72;0.00:44:33:517;0.02;-0.56;0.83;0.1937;0.004631;-0.105;0.1567;-43.74;28.07;97.37;80.86;54.25;0.1937;0.1886;0.005087;-7.128;-7.244;-22.936;0.51;123.83;
2025-02-20 14:13:02.98;0.00:44:33:773;0.11;-0.57;0.81;0.1737;0.01975;-0.1045;0.1494;-39.65;27.28;105.57;86.00;61.22;0.1737;0.1834;-0.009671;-7.602;-7.367;-99.990;0.55;124.97;
2025-02-20 14:13:03.23;0.00:44:34:028;0.05;-0.58;0.81;0.1899;0.009644;-0.1143;0.1607;-42.59;27.24;103.98;84.64;60.40;0.1899;0.1974;-0.007561;-7.215;-7.046;-99.990;0.52;125.42;
2025-02-20 14:13:03.49;0.00:44:34:284;0.11;-0.51;0.85;0.1749;0.01981;-0.09395;0.1573;-39.05;29.30;105.35;89.92;54.90;0.1749;0.1843;-0.009358;-7.572;-7.346;-99.990;0.55;120.85;
2025-02-20 14:13:03.74;0.00:44:34:539;0.08;-0.60;0.80;0.1882;0.0152;-0.118;0.1574;-41.33;26.45;104.86;83.63;63.25;0.1882;0.1973;-0.009137;-7.255;-7.049;-99.990;0.54;126.87;
2025-02-20 14:13:04.00;0.00:44:34:795;0.08;-0.55;0.83;0.1898;0.01433;-0.1013;0.1525;-40.98;28.07;96.76;80.35;53.92;0.1898;0.1837;0.006142;-7.217;-7.360;-22.117;0.54;123.60;
2025-02-20 14:13:04.26;0.00:44:35:050;0.11;-0.52;0.85;0.1851;0.02225;-0.102;0.1667;-38.85;28.97;106.23;90.03;56.38;0.1851;0.1966;-0.01153;-7.326;-7.063;-99.990;0.56;121.46;
2025-02-20 14:13:04.51;0.00:44:35:307;0.04;-0.54;0.84;0.1924;0.007827;-0.1015;0.1576;-42.79;28.57;97.55;81.95;52.92;0.1924;0.1876;0.004715;-7.159;-7.267;-23.265;0.52;122.77;
2025-02-20 14:13:04.77;0.00:44:35:560;0.27;-0.53;0.81;0.1757;0.05003;-0.09833;0.1506;-31.52;26.89;106.24;85.70;62.79;0.1757;0.1867;-0.01097;-7.552;-7.289;-99.990;0.63;123.15;
2025-02-20 14:13:05.02;0.00:44:35:817;0.09;-0.54;0.84;0.1899;0.0162;-0.09793;0.1536;-40.30;28.56;96.28;80.85;52.27;0.1899;0.1828;0.007074;-7.214;-7.379;-21.504;0.54;122.53;
2025-02-20 14:13:05.28;0.00:44:36:072;0.13;-0.55;0.82;0.176;0.02503;-0.1056;0.1567;-38.34;27.64;108.32;89.04;61.68;0.176;0.1907;-0.01464;-7.544;-7.197;-99.990;0.57;123.98;
2025-02-20 14:13:05.53;0.00:44:36:328;0.11;-0.51;0.85;0.1891;0.02216;-0.09882;0.1659;-38.68;29.30;102.78;87.73;53.55;0.1891;0.1944;-0.005262;-7.233;-7.114;-99.990;0.56;120.78;
2025-02-20 14:13:05.79;0.00:44:36:583;0.22;-0.49;0.84;0.1762;0.04118;-0.0929;0.1582;-33.05;28.64;106.70;89.78;57.67;0.1762;0.188;-0.01181;-7.540;-7.258;-99.990;0.61;120.42;
2025-02-20 14:13:06.04;0.00:44:36:840;0.01;-0.51;0.86;0.1937;0.001654;-0.1011;0.1683;-44.53;29.50;101.37;86.89;52.21;0.1937;0.1964;-0.00266;-7.128;-7.069;-99.990;0.50;121.00;
2025-02-20 14:13:06.30;0.00:44:37:094;0.11;-0.42;0.90;0.1836;0.01982;-0.07701;0.1632;-37.78;32.01;98.90;88.91;43.32;0.1836;0.1815;0.002018;-7.362;-7.410;-26.951;0.55;115.26;
2025-02-20 14:13:06.55;0.00:44:37:348;0.06;-0.41;0.91;0.1943;0.0125;-0.07855;0.1763;-40.48;32.86;99.55;90.74;40.94;0.1943;0.1934;0.0008834;-7.116;-7.136;-30.538;0.53;114.02;
2025-02-20 14:13:06.81;0.00:44:37:604;0.19;-0.49;0.85;0.1834;0.03402;-0.08802;0.155;-34.44;29.33;98.97;84.54;51.46;0.1834;0.1815;0.001882;-7.367;-7.412;-27.253;0.59;119.59;
2025-02-20 14:13:07.06;0.00:44:37:859;0.04;-0.54;0.84;0.1963;0.007583;-0.1035;0.1622;-42.90;28.70;98.10;82.64;52.86;0.1963;0.1925;0.003726;-7.072;-7.155;-24.287;0.52;122.53;
2025-02-20 14:13:07.32;0.00:44:38:114;0.11;-0.51;0.85;0.1804;0.01933;-0.09313;0.1554;-39.14;29.26;100.99;86.14;52.72;0.1804;0.1822;-0.001791;-7.437;-7.395;-99.990;0.55;120.94;
2025-02-20 14:13:07.57;0.00:44:38:370;-0.01;-0.52;0.86;0.1879;-0.001251;-0.1015;0.1682;-45.35;29.45;104.59;89.56;54.02;0.1879;0.1965;-0.008624;-7.262;-7.067;-99.990;0.50;121.10;
2025-02-20 14:13:07.83;0.00:44:38:626;0.11;-0.50;0.86;0.1802;0.02079;-0.09144;0.1576;-38.60;29.62;101.74;87.43;52.03;0.1802;0.1834;-0.003142;-7.441;-7.366;-99.990;0.56;120.12;
2025-02-20 14:13:08.08;0.00:44:38:880;0.20;-0.41;0.89;0.1797;0.03891;-0.07873;0.1722;-31.85;31.49;107.57;95.83;48.86;0.1797;0.1933;-0.01361;-7.454;-7.137;-99.990;0.60;114.56;
2025-02-20 14:13:08.34;0.00:44:39:137;-0.04;-0.44;0.90;0.1949;-0.006732;-0.08423;0.1709;-47.29;31.85;97.85;87.72;43.36;0.1949;0.1907;0.004193;-7.103;-7.197;-23.775;0.48;116.23;
2025-02-20 14:13:08.60;0.00:44:39:393;0.05;-0.50;0.86;0.1839;0.01006;-0.09845;0.169;-42.08;29.82;106.50;91.90;53.83;0.1839;0.1958;-0.01195;-7.355;-7.082;-99.990;0.53;120.23;
2025-02-20 14:13:08.85;0.00:44:39:648;-0.01;-0.51;0.86;0.1945;-0.001067;-0.09527;0.1621;-45.32;29.77;96.65;83.32;48.98;0.1945;0.188;0.006522;-7.110;-7.258;-21.856;0.50;120.45;
2025-02-20 14:13:09.11;0.00:44:39:904;0.20;-0.51;0.84;0.1781;0.03741;-0.09419;0.155;-34.17;28.41;104.00;87.05;56.91;0.1781;0.1852;-0.007132;-7.494;-7.323;-99.990;0.60;121.28;
2025-02-20 14:13:09.37;0.00:44:40:161;0.12;-0.53;0.84;0.1914;0.02284;-0.09683;0.1552;-38.36;28.67;96.31;81.08;51.99;0.1914;0.1843;0.007059;-7.181;-7.344;-21.512;0.56;121.97;
2025-02-20 14:13:09.62;0.00:44:40:416;0.18;-0.49;0.85;0.1776;0.03334;-0.09081;0.1588;-34.92;29.32;104.69;89.40;54.48;0.1776;0.1859;-0.008336;-7.506;-7.307;-99.990;0.59;119.77;
2025-02-20 14:13:09.88;0.00:44:40:670;0.08;-0.52;0.85;0.1862;0.01552;-0.1029;0.1665;-40.71;29.00;105.46;89.43;55.89;0.1862;0.1963;-0.01016;-7.301;-7.070;-99.990;0.54;121.71;
2025-02-20 14:13:10.13;0.00:44:40:927;0.15;-0.50;0.86;0.1801;0.02683;-0.09117;0.1571;-36.80;29.42;101.96;87.25;52.77;0.1801;0.1836;-0.003535;-7.445;-7.361;-99.990;0.57;120.12;
2025-02-20 14:13:10.39;0.00:44:41:182;0.04;-0.47;0.88;0.1869;0.007983;-0.0926;0.1725;-42.54;30.84;104.84;92.30;49.73;0.1869;0.1959;-0.009044;-7.284;-7.079;-99.990;0.52;118.23;
2025-02-20 14:13:10.64;0.00:44:41:438;0.00;-0.41;0.91;0.1929;0.0003721;-0.07821;0.1727;-44.86;32.82;98.26;89.51;40.54;0.1929;0.1896;0.003358;-7.146;-7.222;-24.740;0.50;114.37;
2025-02-20 14:13:10.90;0.00:44:41:694;0.12;-0.46;0.88;0.1828;0.02237;-0.08319;0.1597;-37.47;30.83;99.26;87.36;47.12;0.1828;0.1815;0.001356;-7.380;-7.412;-28.679;0.56;117.52;
2025-02-20 14:13:11.16;0.00:44:41:950;-0.06;-0.50;0.87;0.1938;-0.01095;-0.0957;0.1661;-48.26;29.94;99.06;85.69;49.70;0.1938;0.192;0.001826;-7.126;-7.167;-27.385;0.47;119.95;
2025-02-20 14:13:11.41;0.00:44:42:205;0.14;-0.48;0.86;0.1816;0.02503;-0.08794;0.1574;-37.05;29.92;100.20;86.64;50.34;0.1816;0.182;-0.0003593;-7.408;-7.400;-99.990;0.57;119.20;
2025-02-20 14:13:11.67;0.00:44:42:461;0.08;-0.56;0.83;0.1841;0.01623;-0.1098;0.1626;-40.79;27.85;106.93;88.33;60.27;0.1841;0.1969;-0.01276;-7.349;-7.058;-99.990;0.54;124.02;
2025-02-20 14:13:11.92;0.00:44:42:714;0.09;-0.48;0.87;0.1816;0.01709;-0.08677;0.1586;-39.43;30.43;100.00;87.34;48.70;0.1816;0.1816;4.685E-06;-7.409;-7.409;-53.293;0.55;118.68;
2025-02-20 14:13:12.18;0.00:44:42:971;0.14;-0.53;0.84;0.1852;0.02798;-0.1038;0.1637;-37.46;28.36;105.74;88.39;58.03;0.1852;0.1959;-0.01063;-7.323;-7.081;-99.990;0.57;122.37;
2025-02-20 14:13:12.43;0.00:44:43:227;0.25;-0.40;0.88;0.1767;0.04671;-0.0747;0.1648;-28.99;30.93;105.76;93.27;49.87;0.1767;0.1868;-0.01018;-7.528;-7.285;-99.990;0.62;114.39;
2025-02-20 14:13:12.68;0.00:44:43:478;0.03;-0.43;0.90;0.1938;0.006151;-0.08339;0.1764;-42.89;32.32;100.75;91.04;43.15;0.1938;0.1952;-0.001455;-7.127;-7.095;-99.990;0.52;115.30;
2025-02-20 14:13:12.94;0.00:44:43:734;0.07;-0.42;0.91;0.1855;0.01263;-0.07589;0.1655;-40.28;32.53;98.37;89.20;41.47;0.1855;0.1825;0.003029;-7.316;-7.387;-25.186;0.53;114.63;
2025-02-20 14:13:13.19;0.00:44:43:990;0.03;-0.55;0.84;0.1934;0.006353;-0.1043;0.1589;-43.26;28.34;98.33;82.16;54.02;0.1934;0.1902;0.003227;-7.135;-7.208;-24.912;0.52;123.28;
2025-02-20 14:13:13.45;0.00:44:44:245;0.23;-0.41;0.88;0.1809;0.04121;-0.07482;0.1608;-30.58;31.01;100.63;88.86;47.22;0.1809;0.182;-0.001141;-7.426;-7.398;-99.990;0.61;114.96;
2025-02-20 14:13:13.71;0.00:44:44:501;0.04;-0.48;0.88;0.192;0.008207;-0.09017;0.1637;-42.40;30.52;97.41;85.24;47.16;0.192;0.187;0.004972;-7.167;-7.281;-23.035;0.52;118.85;
2025-02-20 14:13:13.96;0.00:44:44:758;0.08;-0.43;0.90;0.1815;0.01391;-0.07884;0.1657;-40.00;32.11;101.42;91.32;44.12;0.1815;0.184;-0.002572;-7.412;-7.351;-99.990;0.54;115.44;
2025-02-20 14:13:14.22;0.00:44:45:014;0.13;-0.44;0.89;0.185;0.02599;-0.08577;0.1733;-36.57;31.33;105.43;93.64;48.43;0.185;0.1951;-0.01004;-7.327;-7.098;-99.990;0.57;116.34;
2025-02-20 14:13:14.47;0.00:44:45:270;0.09;-0.41;0.91;0.1937;0.01739;-0.07751;0.1704;-38.68;32.50;97.05;87.96;41.01;0.1937;0.188;0.005707;-7.129;-7.259;-22.436;0.55;114.46;
2025-02-20 14:13:14.73;0.00:44:45:524;0.22;-0.43;0.88;0.1865;0.0431;-0.0827;0.1704;-31.24;30.66;104.18;91.39;50.01;0.1865;0.1943;-0.0078;-7.294;-7.116;-99.990;0.61;115.89;
2025-02-20 14:13:14.99;0.00:44:45:781;0.12;-0.43;0.90;0.1879;0.02199;-0.07822;0.1633;-37.15;31.78;97.10;86.93;43.25;0.1879;0.1824;0.005454;-7.261;-7.389;-22.633;0.56;115.59;
2025-02-20 14:13:15.24;0.00:44:46:037;0.08;-0.46;0.88;0.1907;0.01559;-0.08879;0.1713;-40.02;31.12;101.49;89.81;47.27;0.1907;0.1935;-0.002842;-7.196;-7.132;-99.990;0.54;117.40;
2025-02-20 14:13:15.50;0.00:44:46:292;0.10;-0.41;0.91;0.1849;0.01889;-0.07489;0.1656;-37.92;32.50;98.83;89.57;41.77;0.1849;0.1828;0.002159;-7.330;-7.381;-26.657;0.55;114.33;
2025-02-20 14:13:15.75;0.00:44:46:548;0.03;-0.45;0.89;0.1873;0.006825;-0.08744;0.1745;-42.77;31.66;104.28;93.17;46.84;0.1873;0.1953;-0.008013;-7.275;-7.093;-99.990;0.52;116.62;
2025-02-20 14:13:16.01;0.00:44:46:804;0.26;-0.45;0.86;0.175;0.04799;-0.08353;0.1601;-30.06;29.48;106.74;91.45;55.04;0.175;0.1868;-0.0118;-7.569;-7.286;-99.990;0.63;117.56;
2025-02-20 14:13:16.26;0.00:44:47:060;0.08;-0.45;0.89;0.1918;0.016;-0.08674;0.1728;-39.78;31.48;101.16;90.10;46.00;0.1918;0.194;-0.00223;-7.172;-7.122;-99.990;0.54;116.66;
2025-02-20 14:13:16.52;0.00:44:47:314;0.11;-0.45;0.89;0.1801;0.01998;-0.08172;0.1618;-38.13;31.26;101.23;89.81;46.71;0.1801;0.1823;-0.002212;-7.444;-7.391;-99.990;0.55;116.80;
2025-02-20 14:13:16.77;0.00:44:47:570;0.09;-0.37;0.93;0.1943;0.01642;-0.06912;0.1744;-38.32;33.92;96.90;89.74;36.56;0.1943;0.1883;0.006022;-7.115;-7.251;-22.203;0.54;111.62;
2025-02-20 14:13:17.03;0.00:44:47:824;0.17;-0.45;0.88;0.178;0.03088;-0.08226;0.1613;-34.71;30.71;103.24;90.66;49.37;0.178;0.1837;-0.005757;-7.497;-7.358;-99.990;0.58;117.01;
2025-02-20 14:13:17.29;0.00:44:48:081;0.12;-0.43;0.89;0.1916;0.02263;-0.07949;0.1656;-37.05;31.74;96.61;86.44;43.13;0.1916;0.1851;0.006504;-7.176;-7.326;-21.868;0.56;115.64;
2025-02-20 14:13:17.54;0.00:44:48:336;0.17;-0.40;0.90;0.1803;0.03254;-0.07551;0.1699;-33.35;32.09;104.72;94.26;45.62;0.1803;0.1888;-0.008502;-7.441;-7.241;-99.990;0.59;113.96;
2025-02-20 14:13:17.80;0.00:44:48:592;0.08;-0.39;0.92;0.1941;0.01584;-0.07512;0.1746;-39.05;33.13;98.29;89.98;39.56;0.1941;0.1908;0.003317;-7.120;-7.195;-24.793;0.54;113.28;
2025-02-20 14:13:18.05;0.00:44:48:848;0.18;-0.35;0.92;0.1834;0.03471;-0.06738;0.1774;-31.37;33.43;105.20;96.74;41.34;0.1834;0.1929;-0.009533;-7.367;-7.147;-99.990;0.59;110.80;
2025-02-20 14:13:18.30;0.00:44:49:100;0.02;-0.48;0.87;0.1915;0.004073;-0.09038;0.1635;-43.71;30.52;97.56;85.37;47.24;0.1915;0.1869;0.004666;-7.178;-7.285;-23.310;0.51;118.93;
2025-02-20 14:13:18.56;0.00:44:49:357;0.16;-0.41;0.90;0.1784;0.02917;-0.07568;0.1661;-34.46;31.99;103.64;93.14;45.47;0.1784;0.1849;-0.006498;-7.486;-7.331;-99.990;0.58;114.49;
2025-02-20 14:13:18.82;0.00:44:49:611;0.16;-0.42;0.89;0.1908;0.02924;-0.07815;0.1666;-34.74;31.70;97.68;87.34;43.74;0.1908;0.1863;0.00442;-7.195;-7.297;-23.546;0.58;115.13;
2025-02-20 14:13:19.07;0.00:44:49:865;0.24;-0.30;0.92;0.1808;0.04447;-0.05681;0.1724;-25.97;33.64;103.35;95.34;39.90;0.1808;0.1869;-0.006055;-7.428;-7.284;-99.990;0.62;108.24;
2025-02-20 14:13:19.33;0.00:44:50:122;0.14;-0.32;0.94;0.1931;0.02671;-0.05932;0.1747;-32.88;34.79;96.55;90.48;33.69;0.1931;0.1864;0.006665;-7.143;-7.295;-21.762;0.57;108.76;
2025-02-20 14:13:19.58;0.00:44:50:377;0.22;-0.38;0.90;0.1784;0.0407;-0.07123;0.1685;-30.13;32.02;105.01;94.41;45.98;0.1784;0.1874;-0.008932;-7.485;-7.273;-99.990;0.61;112.92;
2025-02-20 14:13:19.84;0.00:44:50:632;0.16;-0.34;0.93;0.1906;0.03023;-0.06549;0.178;-32.61;33.97;100.79;93.41;37.85;0.1906;0.1921;-0.001507;-7.200;-7.165;-99.990;0.58;110.20;
2025-02-20 14:13:20.09;0.00:44:50:889;0.22;-0.34;0.92;0.1799;0.04152;-0.06433;0.1753;-28.58;33.20;106.32;97.43;42.56;0.1799;0.1913;-0.01137;-7.450;-7.184;-99.990;0.61;110.15;
2025-02-20 14:13:20.35;0.00:44:51:145;0.06;-0.38;0.92;0.1959;0.01119;-0.07322;0.1762;-40.66;33.60;97.54;89.91;37.81;0.1959;0.1911;0.00482;-7.079;-7.188;-23.169;0.53;112.57;
2025-02-20 14:13:20.60;0.00:44:51:400;0.15;-0.30;0.94;0.1829;0.02837;-0.05535;0.1722;-31.43;35.07;100.10;94.14;34.00;0.1829;0.1831;-0.0001752;-7.377;-7.373;-99.990;0.58;107.82;
2025-02-20 14:13:20.86;0.00:44:51:654;0.06;-0.39;0.92;0.1969;0.01209;-0.07602;0.1775;-40.48;33.28;98.24;90.13;39.09;0.1969;0.1934;0.003459;-7.058;-7.135;-24.610;0.53;113.19;
2025-02-20 14:13:21.11;0.00:44:51:910;0.12;-0.34;0.93;0.1885;0.02163;-0.06239;0.1714;-35.44;34.46;97.43;90.92;35.03;0.1885;0.1837;0.00484;-7.247;-7.360;-23.152;0.56;110.00;
2025-02-20 14:13:21.37;0.00:44:52:167;0.14;-0.24;0.96;0.1819;0.02723;-0.04512;0.1806;-29.44;36.87;103.44;99.30;28.97;0.1819;0.1882;-0.006258;-7.402;-7.255;-99.990;0.57;104.02;
2025-02-20 14:13:21.63;0.00:44:52:422;0.05;-0.35;0.94;0.1923;0.01014;-0.06529;0.1742;-40.59;34.61;96.90;90.60;34.36;0.1923;0.1863;0.005957;-7.161;-7.298;-22.250;0.53;110.55;
2025-02-20 14:13:21.88;0.00:44:52:678;0.18;-0.30;0.94;0.1817;0.03371;-0.05765;0.1789;-29.84;34.76;105.06;98.42;36.75;0.1817;0.1909;-0.009189;-7.405;-7.191;-99.990;0.59;107.86;
2025-02-20 14:13:22.14;0.00:44:52:933;0.14;-0.35;0.93;0.1922;0.02592;-0.06468;0.1708;-34.08;33.90;95.97;88.85;36.26;0.1922;0.1844;0.007751;-7.163;-7.341;-21.106;0.57;110.75;
